Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,PromotionStagnation,RoleStagnation,IncomePerLevel,SatisfactionIndex,JobHopRate,Attrition
30,125,9,2,4,1,83,2,3,2206,16117,1,0,13,3,1,0,10,5,3,10,0,1,8,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.09090909090909091,0.0,1103.0,2.75,0.09090909090909091,0
29,806,1,4,2,1,76,1,4,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18181818181818182,0.6363636363636364,1360.0,3.25,0.09090909090909091,0
29,726,29,1,4,1,93,1,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0,2128.0,3.5,0.6666666666666666,0
34,1333,10,4,3,0,87,3,3,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.5,1110.0,3.25,0.5,0
32,859,4,3,3,0,98,2,3,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4,0.8666666666666667,2054.0,3.0,0.06666666666666667,0
42,544,2,1,3,1,52,3,3,2696,24017,0,1,11,3,3,1,4,5,3,3,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25,0.4,1348.0,3.0,0.0,0
30,911,1,2,4,1,76,3,2,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.07692307692307693,0.6153846153846154,1874.0,2.75,0.07692307692307693,0
48,163,2,5,2,0,37,3,4,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6,0.4666666666666667,1350.3333333333333,2.5,0.13333333333333333,0
38,371,2,3,4,1,45,3,4,3944,4306,5,1,11,3,3,0,6,3,3,3,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25,0.2857142857142857,1972.0,3.5,0.7142857142857143,0
32,128,2,1,4,1,84,2,1,2176,19737,4,0,13,3,4,0,9,5,3,6,2,0,4,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.2,725.3333333333334,3.0,0.4,0
35,1232,16,3,3,1,96,3,2,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.6923076923076923,2005.0,2.5,0.0,0
44,528,1,3,3,0,44,3,4,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2222222222222222,1597.5,2.75,0.4444444444444444,0
57,405,1,2,2,1,93,4,3,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.15384615384615385,0.6428571428571429,1633.3333333333333,2.0,0.0,0
34,181,2,4,4,1,97,4,4,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0,1466.0,3.0,0.0,0
49,1184,11,3,3,0,43,3,4,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7,0.8,1913.5,3.0,0.1,1
38,573,6,3,2,0,79,1,4,5329,15717,7,1,12,3,4,3,17,3,3,13,11,1,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.07142857142857142,0.6111111111111112,1776.3333333333333,3.25,0.3888888888888889,0
40,989,4,1,4,0,46,3,3,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.42857142857142855,0.36363636363636365,3172.1666666666665,3.0,0.045454545454545456,0
53,1223,7,2,4,0,50,3,3,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.25925925925925924,3101.0,3.0,0.1111111111111111,0
29,1283,23,3,4,1,54,3,4,2201,18168,9,0,16,3,4,0,6,4,3,3,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25,0.2857142857142857,1100.5,3.75,1.2857142857142858,0
44,429,1,2,3,1,99,3,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.42857142857142855,1171.0,2.5,0.14285714285714285,1
33,1111,5,1,2,1,61,3,4,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.16666666666666666,0.4444444444444444,3332.6666666666665,2.75,0.6666666666666666,0
44,477,7,4,1,0,42,2,4,10248,2094,3,0,14,3,4,1,24,4,3,22,6,5,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.21739130434782608,0.24,2562.0,3.0,0.12,0
33,575,25,3,4,1,44,2,2,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.5,1440.0,3.25,0.16666666666666666,0
27,1337,22,3,1,0,58,2,2,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1431.5,1.75,0.5,1
29,991,5,3,1,1,43,2,2,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1395.6666666666667,1.75,0.09090909090909091,0
18,287,5,2,2,1,73,3,4,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,525.5,3.25,1.0,0
43,531,4,4,4,0,56,2,4,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6818181818181818,0.2916666666666667,2557.75,4.0,0.125,0
29,232,19,3,4,1,34,3,4,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25,0.2222222222222222,1420.6666666666667,3.5,0.4444444444444444,0
32,498,3,4,3,0,93,3,1,6725,13554,1,0,12,3,3,1,8,2,4,8,7,6,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.6666666666666666,0.7777777777777778,2241.6666666666665,2.75,0.1111111111111111,0
50,410,28,3,4,1,39,2,1,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.09523809523809523,2713.5,2.5,0.19047619047619047,1
31,1060,1,3,4,0,54,3,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0.5,1151.0,2.75,0.25,1
40,1194,1,3,3,0,52,3,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.23076923076923078,2171.0,3.5,0.3076923076923077,0
30,288,2,3,3,1,99,2,4,4152,15830,1,0,19,3,1,3,11,3,3,11,10,10,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8333333333333334,0.8333333333333334,1384.0,2.75,0.08333333333333333,0
31,249,6,4,2,1,76,1,3,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.875,0.5384615384615384,2057.3333333333335,2.25,0.3076923076923077,1
35,670,10,4,1,0,51,3,3,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.18181818181818182,2047.3333333333333,2.5,0.2727272727272727,0
34,1397,1,5,2,1,42,3,4,2691,7660,1,0,12,3,4,1,10,4,2,10,9,8,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7272727272727273,0.8181818181818182,1345.5,3.0,0.09090909090909091,0
28,1476,1,3,3,0,55,1,4,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7272727272727273,2224.6666666666665,2.75,0.0,0
40,663,9,4,3,1,81,3,3,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.5833333333333334,1325.0,3.25,0.25,0
46,563,1,4,4,1,56,4,1,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,3513.4,2.0,0.03571428571428571,0
26,933,1,3,3,1,57,3,3,5296,20156,1,0,17,3,2,1,8,3,3,8,7,7,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7777777777777778,0.7777777777777778,1765.3333333333333,2.75,0.1111111111111111,0
30,979,15,2,3,1,94,2,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125,0.5384615384615384,1785.0,2.0,0.15384615384615385,0
35,622,14,4,3,1,39,2,2,3743,10074,1,1,24,4,4,1,5,2,1,4,2,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,1871.5,2.5,0.16666666666666666,1
32,1033,9,3,1,0,41,3,1,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.36363636363636365,2100.0,1.75,0.6363636363636364,1
30,1176,20,3,3,1,85,3,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.25,3319.0,2.25,0.0,0
34,810,8,2,2,1,92,4,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.36363636363636365,0.7272727272727273,2266.3333333333335,2.75,0.09090909090909091,0
35,195,1,3,1,0,80,3,3,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.6666666666666666,1619.6666666666667,2.75,0.16666666666666666,0
40,444,2,2,2,0,92,3,2,5677,4258,3,0,14,3,3,1,15,4,3,11,8,5,10,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.4166666666666667,0.5,1892.3333333333333,2.5,0.1875,0
34,790,24,4,1,0,40,2,2,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.625,0.5294117647058824,1533.0,2.5,0.0,1
38,1206,9,2,2,1,71,3,4,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.18181818181818182,2385.5,3.5,0.18181818181818182,0
30,634,17,4,2,0,95,3,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.1,2979.0,2.5,0.1,0
46,1125,10,3,3,0,94,2,4,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.25,0.125,2267.75,3.25,0.125,0
51,1469,8,4,2,1,81,2,2,12490,15736,5,0,16,3,4,2,16,5,1,10,9,4,7,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.36363636363636365,0.5294117647058824,3122.5,2.25,0.29411764705882354,0
23,310,10,1,1,1,79,4,3,3505,19630,1,0,18,3,4,0,2,3,3,2,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.6666666666666666,1752.5,2.75,0.3333333333333333,0
55,692,14,4,3,1,61,4,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.08,0.40540540540540543,3120.3333333333335,3.0,0.21621621621621623,0
46,1277,2,3,3,1,74,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.42857142857142855,2592.0,2.75,0.2857142857142857,0
30,438,18,3,1,0,75,3,3,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.6666666666666666,1316.0,2.25,0.16666666666666666,0
58,1216,15,4,1,1,87,3,3,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6666666666666666,0.08333333333333333,3157.4,2.25,0.08333333333333333,0
51,942,3,3,1,0,53,3,3,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.6666666666666666,0.125,3279.0,2.75,0.125,0
42,1474,5,2,2,1,97,3,3,2093,9260,4,0,17,3,4,1,8,4,3,2,2,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6666666666666666,0.2222222222222222,1046.5,3.0,0.4444444444444444,0
31,691,7,3,4,1,73,3,4,7547,7143,4,0,12,3,4,3,13,3,3,7,7,1,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125,0.5,2515.6666666666665,3.75,0.2857142857142857,0
34,1440,7,2,2,1,55,3,3,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.4166666666666667,0.7692307692307693,1154.0,2.5,0.0,0
60,422,7,3,1,0,41,3,1,19566,3854,5,0,11,3,4,0,33,5,1,29,8,11,10,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.36666666666666664,0.23529411764705882,3261.0,1.75,0.14705882352941177,0
37,1462,11,3,1,0,94,3,3,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.2222222222222222,1814.5,2.0,0.4444444444444444,0
35,682,18,4,2,1,71,3,1,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.42857142857142855,1853.6666666666667,2.0,0.0,0
46,1144,7,4,3,0,30,3,3,5258,16044,2,0,14,3,3,0,7,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1752.6666666666667,3.25,0.25,0
23,427,7,3,3,1,99,3,4,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.5,1137.5,3.0,0.25,1
38,1009,2,2,2,0,31,3,1,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125,0.5833333333333334,2297.6666666666665,2.5,0.25,0
22,217,8,1,2,1,94,1,1,2451,6881,1,0,15,3,1,1,4,3,2,4,3,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2,0.6,1225.5,1.5,0.2,0
36,430,2,4,4,0,73,3,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,2320.6666666666665,3.25,0.25,0
39,766,20,3,3,1,83,3,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.125,1375.6666666666667,3.5,0.25,0
24,830,13,2,4,0,78,3,2,2033,7103,1,0,13,3,3,1,1,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1016.5,3.0,0.5,0
44,1117,2,1,1,0,72,4,4,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6363636363636364,0.45454545454545453,1005.5,3.0,0.09090909090909091,0
31,688,7,3,3,1,44,2,4,11557,25291,9,0,21,4,3,1,10,3,2,5,4,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.36363636363636365,2889.25,3.0,0.8181818181818182,0
44,1199,4,2,3,1,92,4,1,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5384615384615384,0.3333333333333333,3198.3333333333335,2.5,0.037037037037037035,0
36,318,9,3,4,1,79,2,3,3388,21777,0,1,17,3,1,1,2,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1694.0,2.5,0.0,1
40,448,16,3,3,0,84,3,4,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,0.10526315789473684,1986.25,3.25,0.3157894736842105,0
52,319,3,3,4,1,39,2,3,7969,19609,2,1,14,3,3,0,28,4,3,5,4,0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.13793103448275862,1992.25,3.25,0.06896551724137931,0
43,823,6,3,1,0,81,2,3,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.35294117647058826,0.5454545454545454,3232.0,2.75,0.3181818181818182,0
35,1370,27,4,4,1,49,3,3,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.3888888888888889,2294.3333333333335,3.0,0.1111111111111111,0
18,1431,14,3,2,0,33,3,3,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,757.0,2.25,1.0,0
34,678,19,3,2,0,35,2,4,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7272727272727273,0.8181818181818182,1464.5,2.75,0.09090909090909091,0
54,1082,2,4,3,0,41,2,3,10686,8392,6,0,11,3,2,1,13,4,3,9,4,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7,0.2857142857142857,2671.5,2.75,0.42857142857142855,0
35,138,2,3,2,0,37,3,2,4425,15986,5,0,11,3,4,0,10,5,3,6,2,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.14285714285714285,0.18181818181818182,1475.0,2.75,0.45454545454545453,0
31,196,29,4,1,0,91,2,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.38461538461538464,0.5,1822.6666666666667,2.25,0.07142857142857142,0
51,968,6,2,2,0,40,2,3,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.875,0.0,1419.0,2.25,0.0,0
27,1220,5,3,3,0,85,3,2,2478,20938,1,1,12,3,2,0,4,2,2,4,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2,0.6,1239.0,2.25,0.2,0
41,645,1,3,2,1,49,4,1,8392,19566,1,0,16,3,3,1,10,2,3,10,7,0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.6363636363636364,2098.0,2.25,0.09090909090909091,0
38,1327,2,2,4,1,39,2,4,5249,19682,3,0,18,3,4,1,13,0,3,8,7,7,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7777777777777778,0.5,1749.6666666666667,3.75,0.21428571428571427,0
30,946,2,3,3,0,52,2,4,6877,20234,5,1,24,4,2,0,12,4,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,2292.3333333333335,2.75,0.38461538461538464,0
35,287,1,4,3,0,62,1,4,2977,8952,1,0,12,3,4,1,4,5,3,4,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2,0.6,1488.5,3.5,0.2,0
29,341,1,3,2,0,48,2,3,2800,23522,6,1,19,3,3,3,5,3,3,3,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.3333333333333333,1400.0,2.75,1.0,1
31,330,22,4,4,1,98,3,3,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.5454545454545454,0.18181818181818182,2059.6666666666665,3.25,0.09090909090909091,1
45,1457,7,3,1,0,83,3,3,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.25,2238.5,2.25,0.5,0
40,1142,8,2,4,1,72,3,4,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2222222222222222,1356.3333333333333,3.5,0.3333333333333333,0
28,857,10,3,3,0,59,3,3,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.1111111111111111,0.6363636363636364,1220.0,3.5,0.2727272727272727,0
25,891,4,2,2,0,99,2,4,4487,12090,1,1,11,3,2,0,5,3,3,5,4,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.6666666666666666,1495.6666666666667,2.75,0.16666666666666666,0
42,855,12,3,2,1,57,3,2,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.375,1383.0,2.0,1.0,0
51,1150,8,4,1,1,53,1,4,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.10526315789473684,2662.5,3.0,0.10526315789473684,1
35,882,3,4,4,1,92,3,4,7823,6812,6,0,13,3,2,1,12,2,3,10,9,0,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.6923076923076923,1955.75,3.25,0.46153846153846156,0
41,1360,12,3,2,0,49,3,3,19545,16280,1,0,12,3,4,0,23,0,3,22,15,15,8,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6521739130434783,0.625,3257.5,3.0,0.041666666666666664,1
35,819,18,5,2,1,48,4,1,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.058823529411764705,0.8823529411764706,1736.0,2.5,0.058823529411764705,0
48,969,2,2,4,1,76,4,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1279.5,2.75,0.625,0
45,252,2,3,2,0,95,2,3,2274,6153,1,0,14,3,4,0,1,3,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1137.0,3.0,0.5,0
49,174,8,4,4,1,56,2,2,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.2,0.34782608695652173,2624.0,2.75,0.2608695652173913,0
34,546,10,3,2,1,83,3,2,2008,6896,1,0,14,3,2,2,1,3,3,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.0,1004.0,2.25,0.5,0
33,1076,3,3,1,1,70,3,1,3348,3164,1,1,11,3,1,0,10,3,3,10,8,9,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8181818181818182,0.7272727272727273,1674.0,1.5,0.09090909090909091,1
37,397,7,4,1,1,30,3,3,13664,25258,4,0,13,3,1,0,16,3,4,5,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.11764705882352941,3416.0,2.25,0.23529411764705882,0
27,954,9,3,4,1,44,3,4,4105,5099,1,0,14,3,1,0,7,5,3,7,7,0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.875,1368.3333333333333,3.0,0.125,0
30,853,7,4,3,1,49,3,3,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7272727272727273,0.6363636363636364,1163.6666666666667,2.25,0.09090909090909091,0
31,335,9,2,3,1,46,2,1,2321,10322,0,1,22,4,1,0,4,0,3,3,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.25,0.4,1160.5,2.0,0.0,1
51,313,3,3,4,0,98,3,2,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0.3181818181818182,2746.8,3.0,0.13636363636363635,0
24,477,24,3,4,1,49,3,2,3597,6409,8,0,22,4,4,0,6,2,3,4,3,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.2,0.42857142857142855,1798.5,3.25,1.1428571428571428,0
